128420,136007,254,24195
128698,136285,131,12597
128849,136436,160,15290
129161,136748,43,3985
129337,136924,190,18128
129546,137133,57,5075
129708,137295,68,6478
129923,137510,51,4754
130111,137698,65,6202
130317,137904,131,12462
130472,138059,115,11015
124496,131890,55,3384
130125,137511,50,3428
130115,137295,52,4083
31109,38209,63,3562
29928,36118,73,4536
30424,36562,74,3865
30525,36663,112,6106
30671,36809,232,12529
30201,36336,92,4948
167912,173876,51,4940
167986,173950,77,7273
168173,174137,50,4562
168273,174237,63,5889
168354,174318,51,4857
168624,174588,57,5412
170012,175976,38,3655
170248,176212,77,7340
170428,176392,113,10815
170549,176513,283,27077
171436,177400,38,3399
171494,177458,380,36462
172077,178041,356,34260
172483,178447,121,11588
241746,245738,60,4729
241825,245817,45,3661
30118,33375,64,3958
30435,33692,176,6484
30671,33917,89,4156
34980,38214,49,3647
30815,34034,61,3445
34605,37697,34,3036
142437,145433,76,4196
142163,145143,139,5128
33216,36110,68,3773
33322,36215,115,5444
33911,36803,95,4291
33469,36353,72,4502
140125,142476,55,3783
141352,142940,155,5045
141531,143119,213,10995
220922,222442,40,3169
37857,39341,64,5843
68465,69770,37,3342
37296,38171,36,3041
129708,130115,52,4083
137295,137702,52,4083
58712,59086,118,11225
205667,206040,44,3243
66270,66634,54,4807
57800,58099,55,3108
57643,57937,90,4372
191498,191779,114,3315
191498,191719,122,4111
207543,207753,95,3594
129924,130125,50,3428
137511,137712,50,3428
124303,124496,55,3384
131890,132083,55,3384
189915,190096,115,4397
8331,8511,130,11825
8491,8671,62,3179
20442,20614,54,4309
207668,207818,64,3496
57789,57937,87,3504
57640,57786,111,4147
207753,207843,67,3862
234829,234914,46,3273
207753,207793,119,3189
